"Location ID","Location","Date","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
10500,"Northern Rockies and Plains Climate Region",198602,20.0,55,-0.8,20.8
10500,"Northern Rockies and Plains Climate Region",198603,39.4,124,9.5,29.9
10500,"Northern Rockies and Plains Climate Region",198604,42.7,70,0.5,42.2
10500,"Northern Rockies and Plains Climate Region",198605,53.0,72,0.3,52.7
10500,"Northern Rockies and Plains Climate Region",198606,65.8,116,4.1,61.7
10500,"Northern Rockies and Plains Climate Region",198607,67.3,27,-1.4,68.7
10500,"Northern Rockies and Plains Climate Region",198608,66.1,47,-0.7,66.8
10500,"Northern Rockies and Plains Climate Region",198609,53.2,13,-3.5,56.7
10500,"Northern Rockies and Plains Climate Region",198610,45.8,69,0.6,45.2
10500,"Northern Rockies and Plains Climate Region",198611,27.8,27,-2.6,30.4
10500,"Northern Rockies and Plains Climate Region",198612,24.9,109,4.8,20.1
10500,"Northern Rockies and Plains Climate Region",198701,23.6,111,7.5,16.1
10500,"Northern Rockies and Plains Climate Region",198702,29.9,118,9.1,20.8
10500,"Northern Rockies and Plains Climate Region",198703,32.0,81,2.1,29.9
10500,"Northern Rockies and Plains Climate Region",198704,48.9,125,6.7,42.2
10500,"Northern Rockies and Plains Climate Region",198705,57.5,121,4.8,52.7
10500,"Northern Rockies and Plains Climate Region",198706,65.1,109,3.4,61.7
10500,"Northern Rockies and Plains Climate Region",198707,68.8,62,0.1,68.7
10500,"Northern Rockies and Plains Climate Region",198708,63.6,9,-3.2,66.8
10500,"Northern Rockies and Plains Climate Region",198709,57.9,81,1.2,56.7
10500,"Northern Rockies and Plains Climate Region",198710,44.3,46,-0.9,45.2
10500,"Northern Rockies and Plains Climate Region",198711,35.1,108,4.7,30.4
10500,"Northern Rockies and Plains Climate Region",198712,24.0,97,3.9,20.1
10500,"Northern Rockies and Plains Climate Region",198801,15.1,46,-1.0,16.1
10500,"Northern Rockies and Plains Climate Region",198802,21.6,67,0.8,20.8
10500,"Northern Rockies and Plains Climate Region",198803,32.9,94,3.0,29.9
10500,"Northern Rockies and Plains Climate Region",198804,44.7,97,2.5,42.2
10500,"Northern Rockies and Plains Climate Region",198805,57.0,118,4.3,52.7
10500,"Northern Rockies and Plains Climate Region",198806,70.9,126,9.2,61.7
10500,"Northern Rockies and Plains Climate Region",198807,70.9,104,2.2,68.7
10500,"Northern Rockies and Plains Climate Region",198808,68.4,96,1.6,66.8
10500,"Northern Rockies and Plains Climate Region",198809,56.5,53,-0.2,56.7
10500,"Northern Rockies and Plains Climate Region",198810,46.6,86,1.4,45.2
10500,"Northern Rockies and Plains Climate Region",198811,31.4,76,1.0,30.4
10500,"Northern Rockies and Plains Climate Region",198812,23.0,84,2.9,20.1
10500,"Northern Rockies and Plains Climate Region",198901,22.0,103,5.9,16.1
10500,"Northern Rockies and Plains Climate Region",198902,10.5,6,-10.3,20.8
10500,"Northern Rockies and Plains Climate Region",198903,28.4,41,-1.5,29.9
10500,"Northern Rockies and Plains Climate Region",198904,43.8,87,1.6,42.2
10500,"Northern Rockies and Plains Climate Region",198905,53.4,80,0.7,52.7
10500,"Northern Rockies and Plains Climate Region",198906,61.1,52,-0.6,61.7
10500,"Northern Rockies and Plains Climate Region",198907,71.6,112,2.9,68.7
10500,"Northern Rockies and Plains Climate Region",198908,66.9,61,0.1,66.8
10500,"Northern Rockies and Plains Climate Region",198909,56.8,58,0.1,56.7
10500,"Northern Rockies and Plains Climate Region",198910,45.6,61,0.4,45.2
10500,"Northern Rockies and Plains Climate Region",198911,32.4,88,2.0,30.4
10500,"Northern Rockies and Plains Climate Region",198912,16.8,31,-3.3,20.1
10500,"Northern Rockies and Plains Climate Region",199001,26.2,125,10.1,16.1
10500,"Northern Rockies and Plains Climate Region",199002,23.9,90,3.1,20.8
10500,"Northern Rockies and Plains Climate Region",199003,34.3,104,4.4,29.9
10500,"Northern Rockies and Plains Climate Region",199004,43.5,82,1.3,42.2
10500,"Northern Rockies and Plains Climate Region",199005,51.0,36,-1.7,52.7
10500,"Northern Rockies and Plains Climate Region",199006,63.2,84,1.5,61.7
10500,"Northern Rockies and Plains Climate Region",199007,67.8,42,-0.9,68.7
10500,"Northern Rockies and Plains Climate Region",199008,68.2,93,1.4,66.8
10500,"Northern Rockies and Plains Climate Region",199009,62.0,124,5.3,56.7
10500,"Northern Rockies and Plains Climate Region",199010,44.7,50,-0.5,45.2
10500,"Northern Rockies and Plains Climate Region",199011,34.3,103,3.9,30.4
10500,"Northern Rockies and Plains Climate Region",199012,14.1,13,-6.0,20.1
10500,"Northern Rockies and Plains Climate Region",199101,15.0,45,-1.1,16.1
10500,"Northern Rockies and Plains Climate Region",199102,31.8,125,11.0,20.8
10500,"Northern Rockies and Plains Climate Region",199103,33.7,99,3.8,29.9
10500,"Northern Rockies and Plains Climate Region",199104,43.3,78,1.1,42.2
10500,"Northern Rockies and Plains Climate Region",199105,53.7,88,1.0,52.7
10500,"Northern Rockies and Plains Climate Region",199106,63.6,92,1.9,61.7
10500,"Northern Rockies and Plains Climate Region",199107,68.8,62,0.1,68.7
10500,"Northern Rockies and Plains Climate Region",199108,69.8,116,3.0,66.8
10500,"Northern Rockies and Plains Climate Region",199109,57.7,75,1.0,56.7
10500,"Northern Rockies and Plains Climate Region",199110,42.9,32,-2.3,45.2
10500,"Northern Rockies and Plains Climate Region",199111,26.6,20,-3.8,30.4
10500,"Northern Rockies and Plains Climate Region",199112,25.9,117,5.8,20.1
10500,"Northern Rockies and Plains Climate Region",199201,26.2,125,10.1,16.1
10500,"Northern Rockies and Plains Climate Region",199202,31.3,123,10.5,20.8
10500,"Northern Rockies and Plains Climate Region",199203,38.0,120,8.1,29.9
10500,"Northern Rockies and Plains Climate Region",199204,44.3,91,2.1,42.2
10500,"Northern Rockies and Plains Climate Region",199205,55.8,109,3.1,52.7
10500,"Northern Rockies and Plains Climate Region",199206,61.6,65,-0.1,61.7
10500,"Northern Rockies and Plains Climate Region",199207,62.4,2,-6.3,68.7
10500,"Northern Rockies and Plains Climate Region",199208,63.2,5,-3.6,66.8
10500,"Northern Rockies and Plains Climate Region",199209,56.4,48,-0.3,56.7
10500,"Northern Rockies and Plains Climate Region",199210,46.2,79,1.0,45.2
10500,"Northern Rockies and Plains Climate Region",199211,28.7,37,-1.7,30.4
10500,"Northern Rockies and Plains Climate Region",199212,16.2,30,-3.9,20.1
10500,"Northern Rockies and Plains Climate Region",199301,13.2,28,-2.9,16.1
10500,"Northern Rockies and Plains Climate Region",199302,14.9,23,-5.9,20.8
10500,"Northern Rockies and Plains Climate Region",199303,32.9,94,3.0,29.9
10500,"Northern Rockies and Plains Climate Region",199304,41.8,58,-0.4,42.2
10500,"Northern Rockies and Plains Climate Region",199305,54.3,95,1.6,52.7
10500,"Northern Rockies and Plains Climate Region",199306,58.4,10,-3.3,61.7
10500,"Northern Rockies and Plains Climate Region",199307,62.1,1,-6.6,68.7
10500,"Northern Rockies and Plains Climate Region",199308,63.7,12,-3.1,66.8
10500,"Northern Rockies and Plains Climate Region",199309,53.2,13,-3.5,56.7
10500,"Northern Rockies and Plains Climate Region",199310,43.9,40,-1.3,45.2
10500,"Northern Rockies and Plains Climate Region",199311,26.4,18,-4.0,30.4
10500,"Northern Rockies and Plains Climate Region",199312,24.3,103,4.2,20.1
10500,"Northern Rockies and Plains Climate Region",199401,16.4,55,0.3,16.1
10500,"Northern Rockies and Plains Climate Region",199402,14.8,22,-6.0,20.8
10500,"Northern Rockies and Plains Climate Region",199403,35.7,110,5.8,29.9
10500,"Northern Rockies and Plains Climate Region",199404,43.5,82,1.3,42.2
10500,"Northern Rockies and Plains Climate Region",199405,56.7,114,4.0,52.7
10500,"Northern Rockies and Plains Climate Region",199406,63.7,93,2.0,61.7
10500,"Northern Rockies and Plains Climate Region",199407,67.0,25,-1.7,68.7
10500,"Northern Rockies and Plains Climate Region",199408,67.6,74,0.8,66.8
10500,"Northern Rockies and Plains Climate Region",199409,60.1,112,3.4,56.7
10500,"Northern Rockies and Plains Climate Region",199410,45.6,61,0.4,45.2
10500,"Northern Rockies and Plains Climate Region",199411,30.3,59,-0.1,30.4
10500,"Northern Rockies and Plains Climate Region",199412,24.0,97,3.9,20.1
10500,"Northern Rockies and Plains Climate Region",199501,20.4,89,4.3,16.1
10500,"Northern Rockies and Plains Climate Region",199502,26.8,106,6.0,20.8
10500,"Northern Rockies and Plains Climate Region",199503,30.8,68,0.9,29.9
10500,"Northern Rockies and Plains Climate Region",199504,38.7,18,-3.5,42.2
10500,"Northern Rockies and Plains Climate Region",199505,49.4,11,-3.3,52.7
10500,"Northern Rockies and Plains Climate Region",199506,61.3,55,-0.4,61.7
10500,"Northern Rockies and Plains Climate Region",199507,67.4,31,-1.3,68.7
10500,"Northern Rockies and Plains Climate Region",199508,69.0,106,2.2,66.8
10500,"Northern Rockies and Plains Climate Region",199509,56.6,54,-0.1,56.7
10500,"Northern Rockies and Plains Climate Region",199510,43.5,35,-1.7,45.2
10500,"Northern Rockies and Plains Climate Region",199511,30.8,67,0.4,30.4
10500,"Northern Rockies and Plains Climate Region",199512,21.6,67,1.5,20.1
10500,"Northern Rockies and Plains Climate Region",199601,12.1,25,-4.0,16.1
10500,"Northern Rockies and Plains Climate Region",199602,23.2,85,2.4,20.8
10500,"Northern Rockies and Plains Climate Region",199603,25.0,21,-4.9,29.9
10500,"Northern Rockies and Plains Climate Region",199604,41.6,54,-0.6,42.2
10500,"Northern Rockies and Plains Climate Region",199605,49.6,18,-3.1,52.7
10500,"Northern Rockies and Plains Climate Region",199606,63.8,95,2.1,61.7
10500,"Northern Rockies and Plains Climate Region",199607,67.7,41,-1.0,68.7
10500,"Northern Rockies and Plains Climate Region",199608,68.0,91,1.2,66.8
10500,"Northern Rockies and Plains Climate Region",199609,55.4,37,-1.3,56.7
10500,"Northern Rockies and Plains Climate Region",199610,44.3,46,-0.9,45.2
10500,"Northern Rockies and Plains Climate Region",199611,23.9,7,-6.5,30.4
10500,"Northern Rockies and Plains Climate Region",199612,15.5,21,-4.6,20.1
10500,"Northern Rockies and Plains Climate Region",199701,13.9,37,-2.2,16.1
10500,"Northern Rockies and Plains Climate Region",199702,23.8,89,3.0,20.8
10500,"Northern Rockies and Plains Climate Region",199703,32.0,81,2.1,29.9
10500,"Northern Rockies and Plains Climate Region",199704,37.3,8,-4.9,42.2
10500,"Northern Rockies and Plains Climate Region",199705,51.8,48,-0.9,52.7
10500,"Northern Rockies and Plains Climate Region",199706,64.1,102,2.4,61.7
10500,"Northern Rockies and Plains Climate Region",199707,67.8,42,-0.9,68.7
10500,"Northern Rockies and Plains Climate Region",199708,66.7,58,-0.1,66.8
10500,"Northern Rockies and Plains Climate Region",199709,60.0,111,3.3,56.7
10500,"Northern Rockies and Plains Climate Region",199710,46.0,74,0.8,45.2
10500,"Northern Rockies and Plains Climate Region",199711,30.0,56,-0.4,30.4
10500,"Northern Rockies and Plains Climate Region",199712,25.6,116,5.5,20.1
10500,"Northern Rockies and Plains Climate Region",199801,19.8,80,3.7,16.1
10500,"Northern Rockies and Plains Climate Region",199802,30.3,122,9.5,20.8
10500,"Northern Rockies and Plains Climate Region",199803,27.8,36,-2.1,29.9
10500,"Northern Rockies and Plains Climate Region",199804,44.4,92,2.2,42.2
10500,"Northern Rockies and Plains Climate Region",199805,55.4,107,2.7,52.7
10500,"Northern Rockies and Plains Climate Region",199806,57.7,6,-4.0,61.7
10500,"Northern Rockies and Plains Climate Region",199807,70.8,101,2.1,68.7
10500,"Northern Rockies and Plains Climate Region",199808,69.4,111,2.6,66.8
10500,"Northern Rockies and Plains Climate Region",199809,63.4,126,6.7,56.7
10500,"Northern Rockies and Plains Climate Region",199810,46.1,76,0.9,45.2
10500,"Northern Rockies and Plains Climate Region",199811,34.2,100,3.8,30.4
10500,"Northern Rockies and Plains Climate Region",199812,22.7,80,2.6,20.1
10500,"Northern Rockies and Plains Climate Region",199901,20.4,89,4.3,16.1
10500,"Northern Rockies and Plains Climate Region",199902,30.2,120,9.4,20.8
10500,"Northern Rockies and Plains Climate Region",199903,35.4,108,5.5,29.9
10500,"Northern Rockies and Plains Climate Region",199904,41.6,54,-0.6,42.2
10500,"Northern Rockies and Plains Climate Region",199905,51.9,51,-0.8,52.7
10500,"Northern Rockies and Plains Climate Region",199906,60.7,46,-1.0,61.7
10500,"Northern Rockies and Plains Climate Region",199907,68.7,61,0.0,68.7
10500,"Northern Rockies and Plains Climate Region",199908,67.9,88,1.1,66.8
10500,"Northern Rockies and Plains Climate Region",199909,54.1,19,-2.6,56.7
10500,"Northern Rockies and Plains Climate Region",199910,46.2,79,1.0,45.2
10500,"Northern Rockies and Plains Climate Region",199911,40.3,126,9.9,30.4
10500,"Northern Rockies and Plains Climate Region",199912,28.3,123,8.2,20.1
10500,"Northern Rockies and Plains Climate Region",200001,22.0,103,5.9,16.1
10500,"Northern Rockies and Plains Climate Region",200002,28.6,115,7.8,20.8
10500,"Northern Rockies and Plains Climate Region",200003,36.7,116,6.8,29.9
10500,"Northern Rockies and Plains Climate Region",200004,44.0,89,1.8,42.2
10500,"Northern Rockies and Plains Climate Region",200005,54.8,100,2.1,52.7
10500,"Northern Rockies and Plains Climate Region",200006,61.0,50,-0.7,61.7
10500,"Northern Rockies and Plains Climate Region",200007,70.4,92,1.7,68.7
10500,"Northern Rockies and Plains Climate Region",200008,69.8,116,3.0,66.8
10500,"Northern Rockies and Plains Climate Region",200009,57.7,75,1.0,56.7
10500,"Northern Rockies and Plains Climate Region",200010,46.4,82,1.2,45.2
10500,"Northern Rockies and Plains Climate Region",200011,23.0,6,-7.4,30.4
10500,"Northern Rockies and Plains Climate Region",200012,14.1,13,-6.0,20.1
10500,"Northern Rockies and Plains Climate Region",200101,22.9,108,6.8,16.1
10500,"Northern Rockies and Plains Climate Region",200102,15.8,29,-5.0,20.8
10500,"Northern Rockies and Plains Climate Region",200103,32.2,82,2.3,29.9
10500,"Northern Rockies and Plains Climate Region",200104,43.7,86,1.5,42.2
10500,"Northern Rockies and Plains Climate Region",200105,55.1,102,2.4,52.7
10500,"Northern Rockies and Plains Climate Region",200106,62.3,78,0.6,61.7
10500,"Northern Rockies and Plains Climate Region",200107,70.8,101,2.1,68.7
10500,"Northern Rockies and Plains Climate Region",200108,70.4,123,3.6,66.8
10500,"Northern Rockies and Plains Climate Region",200109,59.9,110,3.2,56.7
10500,"Northern Rockies and Plains Climate Region",200110,44.9,53,-0.3,45.2
10500,"Northern Rockies and Plains Climate Region",200111,38.0,122,7.6,30.4
10500,"Northern Rockies and Plains Climate Region",200112,23.2,86,3.1,20.1
10500,"Northern Rockies and Plains Climate Region",200201,22.7,106,6.6,16.1
10500,"Northern Rockies and Plains Climate Region",200202,26.7,105,5.9,20.8
10500,"Northern Rockies and Plains Climate Region",200203,22.4,7,-7.5,29.9
10500,"Northern Rockies and Plains Climate Region",200204,41.4,51,-0.8,42.2
10500,"Northern Rockies and Plains Climate Region",200205,49.9,25,-2.8,52.7
10500,"Northern Rockies and Plains Climate Region",200206,64.9,108,3.2,61.7
10500,"Northern Rockies and Plains Climate Region",200207,72.7,122,4.0,68.7
10500,"Northern Rockies and Plains Climate Region",200208,65.7,42,-1.1,66.8
10500,"Northern Rockies and Plains Climate Region",200209,58.7,93,2.0,56.7
10500,"Northern Rockies and Plains Climate Region",200210,38.2,5,-7.0,45.2
10500,"Northern Rockies and Plains Climate Region",200211,32.9,91,2.5,30.4
10500,"Northern Rockies and Plains Climate Region",200212,26.4,119,6.3,20.1
10500,"Northern Rockies and Plains Climate Region",200301,22.9,108,6.8,16.1
10500,"Northern Rockies and Plains Climate Region",200302,19.4,52,-1.4,20.8
10500,"Northern Rockies and Plains Climate Region",200303,31.1,75,1.2,29.9
10500,"Northern Rockies and Plains Climate Region",200304,45.6,105,3.4,42.2
10500,"Northern Rockies and Plains Climate Region",200305,52.5,65,-0.2,52.7
10500,"Northern Rockies and Plains Climate Region",200306,60.6,42,-1.1,61.7
10500,"Northern Rockies and Plains Climate Region",200307,71.9,117,3.2,68.7
10500,"Northern Rockies and Plains Climate Region",200308,71.6,125,4.8,66.8
10500,"Northern Rockies and Plains Climate Region",200309,56.6,54,-0.1,56.7
10500,"Northern Rockies and Plains Climate Region",200310,49.3,120,4.1,45.2
10500,"Northern Rockies and Plains Climate Region",200311,25.8,15,-4.6,30.4
10500,"Northern Rockies and Plains Climate Region",200312,25.5,114,5.4,20.1
10500,"Northern Rockies and Plains Climate Region",200401,16.9,60,0.8,16.1
10500,"Northern Rockies and Plains Climate Region",200402,22.9,81,2.1,20.8
10500,"Northern Rockies and Plains Climate Region",200403,37.3,118,7.4,29.9
10500,"Northern Rockies and Plains Climate Region",200404,45.3,104,3.1,42.2
10500,"Northern Rockies and Plains Climate Region",200405,51.9,51,-0.8,52.7
10500,"Northern Rockies and Plains Climate Region",200406,59.1,16,-2.6,61.7
10500,"Northern Rockies and Plains Climate Region",200407,67.6,36,-1.1,68.7
10500,"Northern Rockies and Plains Climate Region",200408,63.5,8,-3.3,66.8
10500,"Northern Rockies and Plains Climate Region",200409,58.3,86,1.6,56.7
10500,"Northern Rockies and Plains Climate Region",200410,45.8,69,0.6,45.2
10500,"Northern Rockies and Plains Climate Region",200411,34.3,103,3.9,30.4
10500,"Northern Rockies and Plains Climate Region",200412,26.4,119,6.3,20.1
10500,"Northern Rockies and Plains Climate Region",200501,18.3,69,2.2,16.1
10500,"Northern Rockies and Plains Climate Region",200502,28.1,111,7.3,20.8
10500,"Northern Rockies and Plains Climate Region",200503,34.2,103,4.3,29.9
10500,"Northern Rockies and Plains Climate Region",200504,44.9,102,2.7,42.2
10500,"Northern Rockies and Plains Climate Region",200505,51.4,42,-1.3,52.7
10500,"Northern Rockies and Plains Climate Region",200506,62.4,80,0.7,61.7
10500,"Northern Rockies and Plains Climate Region",200507,70.5,93,1.8,68.7
10500,"Northern Rockies and Plains Climate Region",200508,66.6,53,-0.2,66.8
10500,"Northern Rockies and Plains Climate Region",200509,59.7,106,3.0,56.7
10500,"Northern Rockies and Plains Climate Region",200510,46.9,91,1.7,45.2
10500,"Northern Rockies and Plains Climate Region",200511,34.8,106,4.4,30.4
10500,"Northern Rockies and Plains Climate Region",200512,20.8,53,0.7,20.1
10500,"Northern Rockies and Plains Climate Region",200601,30.7,126,14.6,16.1
10500,"Northern Rockies and Plains Climate Region",200602,22.5,76,1.7,20.8
10500,"Northern Rockies and Plains Climate Region",200603,31.4,77,1.5,29.9
10500,"Northern Rockies and Plains Climate Region",200604,47.4,121,5.2,42.2
10500,"Northern Rockies and Plains Climate Region",200605,55.2,103,2.5,52.7
10500,"Northern Rockies and Plains Climate Region",200606,65.2,110,3.5,61.7
10500,"Northern Rockies and Plains Climate Region",200607,73.5,123,4.8,68.7
10500,"Northern Rockies and Plains Climate Region",200608,68.1,92,1.3,66.8
10500,"Northern Rockies and Plains Climate Region",200609,55.3,32,-1.4,56.7
10500,"Northern Rockies and Plains Climate Region",200610,42.3,22,-2.9,45.2
10500,"Northern Rockies and Plains Climate Region",200611,32.0,85,1.6,30.4
10500,"Northern Rockies and Plains Climate Region",200612,25.5,114,5.4,20.1
10500,"Northern Rockies and Plains Climate Region",200701,19.2,77,3.1,16.1
10500,"Northern Rockies and Plains Climate Region",200702,19.5,53,-1.3,20.8
10500,"Northern Rockies and Plains Climate Region",200703,39.0,123,9.1,29.9
10500,"Northern Rockies and Plains Climate Region",200704,42.0,61,-0.2,42.2
10500,"Northern Rockies and Plains Climate Region",200705,55.4,107,2.7,52.7
10500,"Northern Rockies and Plains Climate Region",200706,64.1,102,2.4,61.7
10500,"Northern Rockies and Plains Climate Region",200707,73.7,124,5.0,68.7
10500,"Northern Rockies and Plains Climate Region",200708,68.5,98,1.7,66.8
10500,"Northern Rockies and Plains Climate Region",200709,58.5,88,1.8,56.7
10500,"Northern Rockies and Plains Climate Region",200710,47.2,97,2.0,45.2
10500,"Northern Rockies and Plains Climate Region",200711,33.4,96,3.0,30.4
10500,"Northern Rockies and Plains Climate Region",200712,19.3,43,-0.8,20.1
10500,"Northern Rockies and Plains Climate Region",200801,16.7,56,0.6,16.1
10500,"Northern Rockies and Plains Climate Region",200802,21.5,64,0.7,20.8
10500,"Northern Rockies and Plains Climate Region",200803,31.1,75,1.2,29.9
10500,"Northern Rockies and Plains Climate Region",200804,39.5,23,-2.7,42.2
10500,"Northern Rockies and Plains Climate Region",200805,50.9,34,-1.8,52.7
10500,"Northern Rockies and Plains Climate Region",200806,60.2,32,-1.5,61.7
10500,"Northern Rockies and Plains Climate Region",200807,69.4,75,0.7,68.7
10500,"Northern Rockies and Plains Climate Region",200808,67.7,79,0.9,66.8
10500,"Northern Rockies and Plains Climate Region",200809,56.4,48,-0.3,56.7
10500,"Northern Rockies and Plains Climate Region",200810,45.3,59,0.1,45.2
10500,"Northern Rockies and Plains Climate Region",200811,35.0,107,4.6,30.4
10500,"Northern Rockies and Plains Climate Region",200812,14.9,17,-5.2,20.1
10500,"Northern Rockies and Plains Climate Region",200901,19.2,77,3.1,16.1
10500,"Northern Rockies and Plains Climate Region",200902,24.3,93,3.5,20.8
10500,"Northern Rockies and Plains Climate Region",200903,29.4,52,-0.5,29.9
10500,"Northern Rockies and Plains Climate Region",200904,40.9,39,-1.3,42.2
10500,"Northern Rockies and Plains Climate Region",200905,52.9,71,0.2,52.7
10500,"Northern Rockies and Plains Climate Region",200906,59.8,27,-1.9,61.7
10500,"Northern Rockies and Plains Climate Region",200907,65.8,14,-2.9,68.7
10500,"Northern Rockies and Plains Climate Region",200908,64.9,26,-1.9,66.8
10500,"Northern Rockies and Plains Climate Region",200909,61.0,118,4.3,56.7
10500,"Northern Rockies and Plains Climate Region",200910,37.8,4,-7.4,45.2
10500,"Northern Rockies and Plains Climate Region",200911,37.0,119,6.6,30.4
10500,"Northern Rockies and Plains Climate Region",200912,13.2,9,-6.9,20.1
10500,"Northern Rockies and Plains Climate Region",201001,18.6,73,2.5,16.1
10500,"Northern Rockies and Plains Climate Region",201002,18.7,45,-2.1,20.8
10500,"Northern Rockies and Plains Climate Region",201003,35.7,110,5.8,29.9
10500,"Northern Rockies and Plains Climate Region",201004,44.8,99,2.6,42.2
10500,"Northern Rockies and Plains Climate Region",201005,49.7,21,-3.0,52.7
10500,"Northern Rockies and Plains Climate Region",201006,61.7,67,0.0,61.7
10500,"Northern Rockies and Plains Climate Region",201007,68.2,52,-0.5,68.7
10500,"Northern Rockies and Plains Climate Region",201008,68.0,91,1.2,66.8
10500,"Northern Rockies and Plains Climate Region",201009,57.0,65,0.3,56.7
10500,"Northern Rockies and Plains Climate Region",201010,49.3,120,4.1,45.2
10500,"Northern Rockies and Plains Climate Region",201011,29.7,53,-0.7,30.4
10500,"Northern Rockies and Plains Climate Region",201012,19.6,46,-0.5,20.1
10500,"Northern Rockies and Plains Climate Region",201101,16.7,56,0.6,16.1
10500,"Northern Rockies and Plains Climate Region",201102,17.1,37,-3.7,20.8
10500,"Northern Rockies and Plains Climate Region",201103,29.1,48,-0.8,29.9
10500,"Northern Rockies and Plains Climate Region",201104,40.3,31,-1.9,42.2
10500,"Northern Rockies and Plains Climate Region",201105,49.5,14,-3.2,52.7
10500,"Northern Rockies and Plains Climate Region",201106,60.6,42,-1.1,61.7
10500,"Northern Rockies and Plains Climate Region",201107,70.8,101,2.1,68.7
10500,"Northern Rockies and Plains Climate Region",201108,68.9,103,2.1,66.8
10500,"Northern Rockies and Plains Climate Region",201109,58.6,91,1.9,56.7
10500,"Northern Rockies and Plains Climate Region",201110,48.0,108,2.8,45.2
10500,"Northern Rockies and Plains Climate Region",201111,31.9,81,1.5,30.4
10500,"Northern Rockies and Plains Climate Region",201112,25.2,110,5.1,20.1
10500,"Northern Rockies and Plains Climate Region",201201,25.2,120,9.1,16.1
10500,"Northern Rockies and Plains Climate Region",201202,24.8,96,4.0,20.8
10500,"Northern Rockies and Plains Climate Region",201203,42.7,125,12.8,29.9
10500,"Northern Rockies and Plains Climate Region",201204,47.2,118,5.0,42.2
10500,"Northern Rockies and Plains Climate Region",201205,54.0,93,1.3,52.7
10500,"Northern Rockies and Plains Climate Region",201206,65.4,112,3.7,61.7
10500,"Northern Rockies and Plains Climate Region",201207,73.9,125,5.2,68.7
10500,"Northern Rockies and Plains Climate Region",201208,68.5,98,1.7,66.8
10500,"Northern Rockies and Plains Climate Region",201209,59.8,108,3.1,56.7
10500,"Northern Rockies and Plains Climate Region",201210,43.1,33,-2.1,45.2
10500,"Northern Rockies and Plains Climate Region",201211,33.9,98,3.5,30.4
10500,"Northern Rockies and Plains Climate Region",201212,21.4,64,1.3,20.1
10500,"Northern Rockies and Plains Climate Region",201301,20.1,83,4.0,16.1
10500,"Northern Rockies and Plains Climate Region",201302,24.5,95,3.7,20.8
10500,"Northern Rockies and Plains Climate Region",201303,29.1,48,-0.8,29.9
10500,"Northern Rockies and Plains Climate Region",201304,36.5,4,-5.7,42.2
10500,"Northern Rockies and Plains Climate Region",201305,53.6,86,0.9,52.7
10500,"Northern Rockies and Plains Climate Region",201306,62.7,82,1.0,61.7
10500,"Northern Rockies and Plains Climate Region",201307,69.3,72,0.6,68.7
10500,"Northern Rockies and Plains Climate Region",201308,69.2,107,2.4,66.8
10500,"Northern Rockies and Plains Climate Region",201309,61.6,121,4.9,56.7
10500,"Northern Rockies and Plains Climate Region",201310,42.5,28,-2.7,45.2
10500,"Northern Rockies and Plains Climate Region",201311,31.2,74,0.8,30.4
10500,"Northern Rockies and Plains Climate Region",201312,15.7,23,-4.4,20.1
10500,"Northern Rockies and Plains Climate Region",201401,21.0,95,4.9,16.1
10500,"Northern Rockies and Plains Climate Region",201402,15.3,25,-5.5,20.8
10500,"Northern Rockies and Plains Climate Region",201403,30.0,57,0.1,29.9
10500,"Northern Rockies and Plains Climate Region",201404,41.9,59,-0.3,42.2
10500,"Northern Rockies and Plains Climate Region",201405,53.2,75,0.5,52.7
10500,"Northern Rockies and Plains Climate Region",201406,60.6,42,-1.1,61.7
10500,"Northern Rockies and Plains Climate Region",201407,68.1,50,-0.6,68.7
10500,"Northern Rockies and Plains Climate Region",201408,66.6,53,-0.2,66.8
10500,"Northern Rockies and Plains Climate Region",201409,57.8,78,1.1,56.7
10500,"Northern Rockies and Plains Climate Region",201410,48.8,116,3.6,45.2
10500,"Northern Rockies and Plains Climate Region",201411,26.2,16,-4.2,30.4
10500,"Northern Rockies and Plains Climate Region",201412,24.3,103,4.2,20.1
10500,"Northern Rockies and Plains Climate Region",201501,23.7,113,7.6,16.1
10500,"Northern Rockies and Plains Climate Region",201502,23.1,82,2.3,20.8
10500,"Northern Rockies and Plains Climate Region",201503,38.6,122,8.7,29.9
10500,"Northern Rockies and Plains Climate Region",201504,44.8,99,2.6,42.2
10500,"Northern Rockies and Plains Climate Region",201505,51.3,40,-1.4,52.7
10500,"Northern Rockies and Plains Climate Region",201506,65.4,112,3.7,61.7
10500,"Northern Rockies and Plains Climate Region",201507,68.4,54,-0.3,68.7
10500,"Northern Rockies and Plains Climate Region",201508,67.4,71,0.6,66.8
10500,"Northern Rockies and Plains Climate Region",201509,61.7,123,5.0,56.7
10500,"Northern Rockies and Plains Climate Region",201510,49.8,122,4.6,45.2
10500,"Northern Rockies and Plains Climate Region",201511,32.9,91,2.5,30.4
10500,"Northern Rockies and Plains Climate Region",201512,23.9,95,3.8,20.1
10500,"Northern Rockies and Plains Climate Region",201601,21.8,100,5.7,16.1
10500,"Northern Rockies and Plains Climate Region",201602,31.5,124,10.7,20.8
10500,"Northern Rockies and Plains Climate Region",201603,38.2,121,8.3,29.9
10500,"Northern Rockies and Plains Climate Region",201604,44.9,102,2.7,42.2
